User_ID,Country,Subscription_Plan,Monthly_Fee_USD,Join_Date,Last_Active,Movie_Title,Genre,Watch_Time_Minutes,Average_Rating,Device_Type,Customer_Support_Tickets,Review_Text,Payment_Method
U7703,South Africa,standard,8.99,26/07/2022,"Dec 24, 2018",Coco,Sci-Fi,-50,1.5,android,,¡Excelente película!,Debit Card
U7704,australia,prem,25.0,"Jan 19, 2018",30/05/2018,Frozen II,"Action, Thriller",-50,,Android,,Boring 😴,card
U7705,Brazil,B,15.99,12/10/2022,,the godfather,Action,397,6.500867712301218,ANDRD,844.0,Amazing cinematography!,Credit Card
U7706,United States,Standard,-12.0,"Jul 15, 2022","Sep 21, 2023",interstellar,Sci-Fi,5909,-0.757846368153889,android,,Slow pacing but great acting,PayPal
U7707,frnace,prem,8.99,2021-05-09,2020-09-29,Dangal,Romance,9191,0.2314094492897878,Android,,,PayPal
U7708,Japan,prem,8.99,"Jun 07, 2018",31/10/2020,the godfather,"Action, Thriller",390,4.3,Android,,Amazing cinematography!,card
U7709,australia,standard,8.99,"May 04, 2020",2018-06-28,Spider-Man: No Way Home,Thriller,8651,4.2777575678531905,iOS,,Boring 😴,Debit Card
U7710,United Kingdom,P,8.99,12/07/2019,15/09/2018,the godfather,Dramma,-50,-1.345737730246809,iOS,554.0,¡Excelente película!,PayPal
U7711,Canada,P,8.99,"Apr 02, 2019",05-10-2023,Frozen II,Sci-Fi,2901,,Web,,spam spam spam spam spam,Credit Card
U7712,India,P,15.99,05-18-2022,"Jun 20, 2019",inception,Thriller,292,3.7,iOS,,spam spam spam spam spam,Credit Card
,germny,Standard,-12.0,2023-12-23,06-01-2020,Dangal,Action,-50,,Android,464.0,Amazing cinematography!,card
U7714,South Africa,prem,-12.0,"Jun 09, 2020",04-25-2019,Parasite,Sci-Fi,-50,3.09805915909884,Android,691.0,Loved it! ❤️ Best movie ever!,
U7715,Australia,Premium,12.99,10-10-2018,11-15-2023,frozen ii,Dramma,74,,IOS,1.0,,Credit Card
U7716,United Kingdom,Standard,8.99,12-28-2021,,Inception,Comedy,-50,4.4,Smart TV,486.0,spam spam spam spam spam,
U7717,canada,Premium,-12.0,2020-10-24,,inception,Thriller,-50,,Web,763.0,,
U7718,South Africa,prem,-12.0,2020-01-17,2023-11-03,Frozen II,Romance,-50,-0.2021882375576527,Smart TV,,Amazing cinematography!,card
U7719,India,Basic,12.99,"Jan 23, 2022",2021-01-05,avengers: endgame,Comedy,384,0.447662859180999,ANDRD,,Loved it! ❤️ Best movie ever!,PayPal
U7720,India,P,15.99,2021-09-25,"Jan 05, 2020",Inception,Dramma,-50,3.756502558337038,Smart TV,,spam spam spam spam spam,PayPal
U7721,U.K,P,8.99,08-23-2021,"Jan 16, 2023",parasite,Dramma,-50,,android,9.0,Boring 😴,
U7722,frnace,Premium,15.99,2021-05-16,10-03-2019,avengers: endgame,Dramma,8183,2.5,Web,515.0,,Credit Card
U7723,France,Standard,15.99,16/01/2021,,frozen ii,Dramma,-50,2.3,ANDRD,5.0,spam spam spam spam spam,card
U7724,U.K,Premium,12.99,04/06/2019,06/05/2021,Spider-Man: No Way Home,Drama,76,4.2,android,0.0,¡Excelente película!,PayPal
U7725,Australia,Basic,8.99,"Sep 05, 2021",10-12-2018,The Dark Knight,Sci-Fi,323,,Android,3.0,Loved it! ❤️ Best movie ever!,
U7726,France,Basic,,20/05/2018,12-09-2018,Dangal,Comedy,1960,4.6,Web,718.0,Amazing cinematography!,card
,United Stattes,B,12.99,07/07/2019,2018-02-01,Spider-Man: No Way Home,Action,-50,2.0,ANDRD,3.0,spam spam spam spam spam,
U7728,Japan,P,15.99,2021-12-31,"May 07, 2018",coco,Comedy,259,-1.6633116350996622,Web,10.0,¡Excelente película!,
U7729,Brazil,B,12.99,"Dec 02, 2018","Nov 09, 2023",Parasite,Romance,7696,,IOS,4.0,Boring 😴,CC
U7730,Brazil,P,12.99,"May 14, 2021",09-02-2023,parasite,Dramma,247,,Smart TV,490.0,Boring 😴,Credit Card
U7731,frnace,Premium,-12.0,"Feb 15, 2020",2021-11-01,Avengers: Endgame,Drama,-50,0.7156293738722064,iOS,,,card
U7732,canada,standard,12.99,2020-09-20,"Oct 21, 2021",Spider-Man: No Way Home,Comedy,186,0.1,Web,4.0,spam spam spam spam spam,CC
U7733,Brazil,B,,12-05-2021,30/03/2018,parasite,Sci-Fi,206,0.6,Smart TV,5.0,spam spam spam spam spam,
U7734,australia,P,,2022-05-24,01-19-2021,Dangal,Sci-Fi,1562,,Smart TV,6.0,,CC
U7735,India,prem,12.99,2023-04-28,,Inception,Dramma,-50,,iOS,652.0,spam spam spam spam spam,
U7736,frnace,Premium,8.99,12/12/2020,2022-07-16,frozen ii,Dramma,389,,IOS,,Amazing cinematography!,
U7737,Germany,B,25.0,2021-10-13,,Parasite,Drama,-50,5.218170651664291,ANDRD,321.0,Slow pacing but great acting,card
U7738,Canada,P,8.99,06-18-2023,01-23-2020,Spider-Man: No Way Home,Romance,1151,2.4,android,,Slow pacing but great acting,Debit Card
U7739,Japan,prem,-12.0,2020-02-24,04-09-2023,dangal,Dramma,-50,4.7,Web,7.0,Amazing cinematography!,CC
U7740,frnace,Premium,15.99,28/11/2022,"Jun 26, 2022",the godfather,Romance,-50,3.4397119133872485,Smart TV,130.0,spam spam spam spam spam,
U7741,canada,B,8.99,2022-09-25,,Coco,Romance,-50,1.6,android,711.0,spam spam spam spam spam,CC
U7742,United Stattes,B,,05-17-2018,,frozen ii,Romance,4252,,android,484.0,Loved it! ❤️ Best movie ever!,card
U7743,Brazil,B,-12.0,"Aug 30, 2021",07/12/2023,Avengers: Endgame,Comedy,-50,0.11336760006059299,Smart TV,,Loved it! ❤️ Best movie ever!,card
U7744,canada,Basic,-12.0,2020-04-03,29/01/2023,The Dark Knight,Thriller,-50,2.0,ANDRD,4.0,,CC
U7745,Germany,B,,"Oct 24, 2020",01/12/2022,the dark knight,Sci-Fi,88,,android,919.0,Amazing cinematography!,Credit Card
U7746,Australia,Standard,8.99,2022-06-15,14/12/2018,Frozen II,Sci-Fi,247,,iOS,7.0,Slow pacing but great acting,PayPal
U7747,United States,Standard,,"Jan 06, 2020",2022-12-27,dangal,Thriller,80,1.2,ANDRD,,spam spam spam spam spam,CC
U7748,Germany,P,15.99,2021-10-07,09-20-2020,inception,Dramma,9800,4.3,iOS,6.0,Loved it! ❤️ Best movie ever!,CC
U7749,United Kingdom,Standard,,"Dec 01, 2023",2020-05-18,The Godfather,"Action, Thriller",4206,2.647503000937819,Smart TV,654.0,Amazing cinematography!,CC
,Germany,Basic,-12.0,01-15-2022,2019-03-04,coco,Dramma,210,1.1,iOS,,Slow pacing but great acting,Credit Card
U7751,France,standard,-12.0,09-03-2023,04/09/2021,avengers: endgame,Sci-Fi,2617,2.1035917496132654,Smart TV,145.0,¡Excelente película!,PayPal
U7752,germny,Basic,25.0,"Mar 07, 2020",05-19-2022,Spider-Man: No Way Home,Romance,-50,3.1201395625563455,IOS,10.0,spam spam spam spam spam,card
U7753,Australia,standard,,2023-05-08,"Jun 15, 2020",interstellar,Action,255,1.6193344114195796,Web,1.0,Boring 😴,Credit Card
U7754,United States,B,25.0,"Oct 11, 2022",03-11-2020,frozen ii,Sci-Fi,249,3.6,Web,,¡Excelente película!,Credit Card
U7755,india,Basic,12.99,2023-10-11,,Frozen II,Drama,260,3.1119433480964602,iOS,421.0,¡Excelente película!,CC
U7756,United Stattes,standard,15.99,07-16-2022,2019-09-30,Interstellar,Sci-Fi,4054,,Android,,spam spam spam spam spam,Debit Card
U7757,United States,standard,12.99,2018-11-16,"Nov 09, 2020",The Dark Knight,Sci-Fi,-50,0.7,ANDRD,293.0,Loved it! ❤️ Best movie ever!,
U7758,France,Basic,12.99,"Sep 10, 2023","Jan 24, 2021",the dark knight,Sci-Fi,92,2.5,Smart TV,6.0,Slow pacing but great acting,
U7759,France,P,25.0,03-16-2021,31/03/2022,Interstellar,Dramma,-50,1.0,Android,8.0,Boring 😴,card
U7760,United States,Standard,8.99,29/04/2023,26/02/2019,the dark knight,Sci-Fi,-50,0.5,Smart TV,6.0,Loved it! ❤️ Best movie ever!,PayPal
U7761,India,Premium,15.99,2020-01-11,,Dangal,Comedy,9376,2.8,Android,908.0,¡Excelente película!,PayPal
U7762,United States,Basic,-12.0,"Apr 29, 2023",2018-07-14,interstellar,Action,8256,0.23008947065612473,Smart TV,374.0,¡Excelente película!,Credit Card
U7763,United States,standard,,09-16-2023,"Jan 19, 2020",Coco,Action,-50,,android,8.0,Boring 😴,card
U7764,frnace,B,12.99,04-16-2021,31/12/2022,spider-man: no way home,Romance,-50,3.0593867285529956,IOS,6.0,Boring 😴,PayPal
U7765,U.K,Basic,-12.0,03-05-2023,"Jul 15, 2020",Avengers: Endgame,Dramma,360,,IOS,,Loved it! ❤️ Best movie ever!,card
U7766,Japan,P,,"May 08, 2023",28/07/2018,The Godfather,Dramma,385,,ANDRD,,¡Excelente película!,Debit Card
U7767,South Africa,prem,-12.0,"Apr 06, 2018",23/01/2022,interstellar,"Action, Thriller",162,4.1,Android,9.0,Boring 😴,PayPal
U7768,U.K,prem,8.99,06-12-2018,12-02-2021,Spider-Man: No Way Home,Drama,4026,0.1,Web,209.0,Slow pacing but great acting,card
U7769,australia,Basic,,21/10/2021,09/12/2020,Spider-Man: No Way Home,Thriller,6022,2.3,Android,,spam spam spam spam spam,
U7770,Japan,prem,8.99,07-02-2021,,Dangal,Action,114,2.7,Smart TV,4.0,spam spam spam spam spam,
U7771,Canada,prem,25.0,08-24-2022,2021-09-04,parasite,Action,-50,,Android,856.0,Loved it! ❤️ Best movie ever!,Credit Card
U7772,United States,P,12.99,06/08/2020,04/09/2020,Interstellar,Comedy,3847,0.3,Android,,Amazing cinematography!,
U7773,United States,P,8.99,03-26-2023,05-28-2021,Spider-Man: No Way Home,Thriller,59,6.0443512724729125,ANDRD,,Slow pacing but great acting,CC
U7774,frnace,B,,2021-06-16,10-29-2022,interstellar,Thriller,9614,4.6,ANDRD,575.0,Slow pacing but great acting,CC
U7775,frnace,Premium,,10-18-2018,04-02-2019,coco,Romance,2945,2.4,android,370.0,¡Excelente película!,card
U7776,United Kingdom,Premium,15.99,10-11-2022,"Jul 29, 2023",Avengers: Endgame,Action,5422,,Web,,spam spam spam spam spam,Debit Card
U7777,Canada,standard,25.0,"Sep 08, 2019",04-13-2020,Dangal,"Action, Thriller",2467,0.0,Android,,Slow pacing but great acting,Credit Card
U7778,Brazil,Standard,25.0,2023-02-03,10-15-2023,The Godfather,Dramma,254,1.4,Android,588.0,Loved it! ❤️ Best movie ever!,PayPal
U7779,Canada,B,-12.0,12-12-2018,21/01/2021,The Dark Knight,Drama,185,6.260385144990144,Web,351.0,,PayPal
U7780,U.K,prem,-12.0,18/04/2022,2023-05-31,Dangal,Comedy,132,,Android,761.0,spam spam spam spam spam,CC
U7781,United States,P,12.99,"May 16, 2022",08-23-2023,frozen ii,Romance,342,0.5,Android,626.0,¡Excelente película!,card
U7782,United States,B,12.99,2018-11-29,2020-02-20,Avengers: Endgame,Romance,5105,,Web,845.0,¡Excelente película!,PayPal
U7783,United Kingdom,P,15.99,14/02/2022,06-27-2020,Interstellar,Thriller,267,2.7,Android,,spam spam spam spam spam,card
U7784,U.K,Standard,-12.0,20/01/2023,"Aug 02, 2022",Dangal,Thriller,166,-1.9785161012675203,Smart TV,5.0,Amazing cinematography!,card
U7785,Australia,Premium,12.99,2018-04-19,,frozen ii,Action,5164,3.3,Web,6.0,spam spam spam spam spam,Debit Card
U7786,Japan,standard,8.99,08-27-2021,03-07-2020,interstellar,Thriller,5262,,ANDRD,10.0,Slow pacing but great acting,CC
U7787,Australia,Basic,-12.0,19/06/2022,01-25-2021,coco,Drama,203,3.7,Web,6.0,,Debit Card
U7788,germny,B,,"Feb 22, 2019",03-24-2023,interstellar,Thriller,-50,,android,8.0,Amazing cinematography!,Credit Card
U7789,France,Basic,12.99,"Feb 10, 2021",,Interstellar,"Action, Thriller",8341,,android,754.0,,PayPal
U7790,australia,prem,-12.0,"Jun 10, 2018",02-02-2023,parasite,Dramma,2531,1.7701183920533499,ANDRD,242.0,Loved it! ❤️ Best movie ever!,
U7791,australia,prem,-12.0,07-04-2022,2018-01-31,Interstellar,Drama,204,3.1,android,982.0,,Credit Card
U7792,India,Standard,25.0,03/04/2020,,dangal,"Action, Thriller",363,,Android,,Loved it! ❤️ Best movie ever!,CC
U7793,U.K,prem,25.0,"Sep 04, 2020",,Dangal,Romance,2280,-0.10411413205629083,Smart TV,609.0,¡Excelente película!,Credit Card
U7794,United States,B,8.99,10-03-2021,2021-10-02,avengers: endgame,Thriller,1785,,Web,728.0,spam spam spam spam spam,Debit Card
U7795,United Stattes,Basic,,12/05/2020,06/10/2021,Frozen II,Sci-Fi,124,-1.196707474281439,Android,211.0,spam spam spam spam spam,PayPal
U7796,South Africa,Basic,,10/07/2020,28/06/2018,The Godfather,Drama,105,1.0,android,,spam spam spam spam spam,PayPal
U7797,United Kingdom,B,25.0,12-31-2018,2022-11-28,the godfather,Sci-Fi,9188,5.5971399074351424,Android,4.0,Amazing cinematography!,CC
U7798,canada,B,12.99,16/10/2020,"Sep 04, 2023",parasite,"Action, Thriller",-50,-1.250015887432888,ANDRD,,Boring 😴,Credit Card
U7799,germny,standard,,01-04-2022,2023-07-16,coco,"Action, Thriller",270,4.4,ANDRD,419.0,spam spam spam spam spam,PayPal
U7800,Brazil,Premium,12.99,09-25-2023,08-10-2023,Avengers: Endgame,Romance,-50,,Smart TV,3.0,Loved it! ❤️ Best movie ever!,PayPal
U7801,U.K,Premium,15.99,06/11/2019,09-23-2020,Dangal,Sci-Fi,8048,0.1,ANDRD,,Loved it! ❤️ Best movie ever!,PayPal
U7802,Japan,prem,,"Feb 02, 2018","Sep 03, 2020",the dark knight,Sci-Fi,2443,,Smart TV,593.0,spam spam spam spam spam,CC
U7803,India,Premium,12.99,"Oct 26, 2022",2020-09-08,Parasite,Thriller,53,,Web,7.0,spam spam spam spam spam,Debit Card
U7804,India,P,12.99,11/08/2021,,spider-man: no way home,Drama,474,1.1739833573682454,Web,4.0,Slow pacing but great acting,Credit Card
U7805,United States,P,15.99,"Nov 25, 2020","Jun 04, 2018",dangal,Romance,-50,0.3,iOS,5.0,,card
U7806,frnace,B,-12.0,2023-01-11,2022-03-17,Frozen II,Sci-Fi,1550,,Smart TV,,spam spam spam spam spam,Debit Card
U7807,Brazil,Basic,8.99,2018-05-24,25/09/2019,Dangal,"Action, Thriller",5623,3.1,android,998.0,,PayPal
U7808,Japan,P,,29/03/2018,19/01/2021,spider-man: no way home,Dramma,-50,3.96538319162401,Web,10.0,Loved it! ❤️ Best movie ever!,card
U7809,Japan,P,15.99,2018-12-04,"Dec 27, 2018",interstellar,Drama,20,4.7,ANDRD,,¡Excelente película!,CC
U7810,canada,prem,15.99,2018-06-10,"Jan 19, 2020",Interstellar,Drama,-50,,Smart TV,,Amazing cinematography!,card
U7811,Canada,Premium,,20/04/2020,2018-10-26,The Godfather,Drama,246,6.127123594294737,IOS,196.0,¡Excelente película!,CC
U7812,Canada,B,12.99,"Sep 09, 2022",2018-04-17,the godfather,Sci-Fi,9180,,Smart TV,235.0,Slow pacing but great acting,Debit Card
U7813,Japan,B,25.0,2022-08-04,03/08/2020,parasite,"Action, Thriller",1903,-1.580643266212379,Smart TV,613.0,Amazing cinematography!,Credit Card
U7814,australia,Premium,,2023-03-26,2021-07-18,Inception,Dramma,3764,2.5,Android,263.0,Slow pacing but great acting,CC
U7815,United Kingdom,Basic,12.99,"Sep 13, 2023",18/04/2020,dangal,Comedy,2262,,android,,Loved it! ❤️ Best movie ever!,Debit Card
U7816,Canada,standard,-12.0,11-17-2020,11/09/2023,avengers: endgame,Thriller,470,2.6,Android,3.0,Boring 😴,Debit Card
U7817,frnace,Standard,15.99,"Oct 12, 2018",06/03/2020,spider-man: no way home,Sci-Fi,343,,ANDRD,615.0,Loved it! ❤️ Best movie ever!,Credit Card
U7818,United Kingdom,Standard,12.99,"Aug 12, 2019",05/11/2022,the godfather,Action,108,,android,,spam spam spam spam spam,Debit Card
U7819,United Stattes,Premium,12.99,"Jun 15, 2023",26/10/2020,Interstellar,Drama,8060,,iOS,10.0,¡Excelente película!,Credit Card
U7820,United Kingdom,B,25.0,2021-11-16,2018-05-19,inception,Thriller,6610,2.0671938304067705,IOS,479.0,Boring 😴,Credit Card
U7821,india,Standard,,08-29-2019,17/02/2021,Parasite,Action,8313,2.1,Smart TV,,spam spam spam spam spam,Debit Card
U7822,Brazil,Standard,8.99,10-25-2019,02-13-2019,avengers: endgame,Thriller,270,3.5,ANDRD,,Slow pacing but great acting,
U7823,United Stattes,prem,-12.0,2018-09-13,22/05/2023,the godfather,Action,428,1.183368751566137,IOS,,¡Excelente película!,card
U7824,frnace,standard,15.99,24/09/2019,29/06/2020,Coco,Dramma,4891,,iOS,2.0,Amazing cinematography!,card
U7825,Australia,P,-12.0,04-22-2019,"Jun 14, 2018",The Dark Knight,Dramma,111,5.192189312958738,Smart TV,,¡Excelente película!,Credit Card
U7826,South Africa,P,8.99,04-04-2020,2023-10-21,coco,Comedy,140,,Smart TV,,,card
U7827,Australia,B,25.0,"Apr 10, 2020","Nov 20, 2021",avengers: endgame,Romance,129,-1.7018409570217021,iOS,,Loved it! ❤️ Best movie ever!,
U7828,United States,prem,,04/09/2021,,Avengers: Endgame,Sci-Fi,-50,4.3,Web,,¡Excelente película!,card
U7829,France,Premium,8.99,2023-05-25,06-20-2021,frozen ii,Comedy,-50,,ANDRD,613.0,,Credit Card
U7830,Brazil,Premium,-12.0,"Mar 16, 2023",,Dangal,Romance,8891,,iOS,908.0,Boring 😴,PayPal
U7831,United States,P,15.99,2022-06-04,"Aug 02, 2023",the dark knight,"Action, Thriller",1460,,Smart TV,476.0,Boring 😴,CC
U7832,United Kingdom,Standard,25.0,20/03/2022,2019-03-22,coco,Thriller,142,4.8,android,706.0,Boring 😴,
U7833,india,Basic,15.99,28/03/2021,,Inception,Drama,-50,,android,8.0,Loved it! ❤️ Best movie ever!,Credit Card
U7834,France,prem,,17/02/2020,"Jul 22, 2023",the dark knight,Thriller,203,,Smart TV,,Amazing cinematography!,Debit Card
U7835,United Stattes,prem,12.99,2023-12-14,"May 27, 2023",parasite,Romance,-50,1.9,iOS,10.0,Slow pacing but great acting,card
U7836,Japan,standard,8.99,2019-03-25,"May 09, 2019",inception,Romance,220,3.4,android,,spam spam spam spam spam,Credit Card
U7837,Brazil,standard,25.0,2023-04-28,23/07/2018,avengers: endgame,Dramma,-50,,IOS,,Slow pacing but great acting,card
U7838,canada,Premium,25.0,"Apr 19, 2019",04/06/2021,Inception,Drama,142,2.1,Android,589.0,Loved it! ❤️ Best movie ever!,Debit Card
U7839,canada,Standard,12.99,03-04-2023,"Nov 21, 2022",spider-man: no way home,Romance,0,4.6,android,,Slow pacing but great acting,
U7840,United States,standard,25.0,"Jun 17, 2021","Jun 05, 2022",the godfather,Action,7005,4.567516701485429,android,3.0,spam spam spam spam spam,CC
U7841,australia,P,15.99,22/03/2018,27/06/2022,interstellar,"Action, Thriller",-50,1.2,ANDRD,598.0,Amazing cinematography!,
U7842,United Stattes,standard,12.99,"Apr 27, 2021",,dangal,Dramma,6053,6.413395576469016,ANDRD,858.0,spam spam spam spam spam,Credit Card
U7843,U.K,P,15.99,2020-12-22,28/01/2023,Interstellar,"Action, Thriller",-50,,Android,9.0,Slow pacing but great acting,Debit Card
U7844,Brazil,P,15.99,06-20-2023,"Dec 26, 2021",frozen ii,Comedy,5290,2.8,ANDRD,,,card
U7845,South Africa,P,25.0,"Feb 09, 2018",13/03/2019,The Godfather,Dramma,5724,2.1099734165193036,Android,,,CC
U7846,Brazil,P,25.0,2020-04-08,15/03/2019,The Godfather,"Action, Thriller",9269,3.5,ANDRD,9.0,Boring 😴,PayPal
U7847,U.K,standard,15.99,25/06/2019,,dangal,Action,8681,,ANDRD,,¡Excelente película!,card
U7848,canada,Standard,,2020-06-30,2022-04-03,the dark knight,"Action, Thriller",-50,2.4837739674442147,Android,10.0,¡Excelente película!,
U7849,australia,Premium,,30/07/2021,"Oct 07, 2019",Spider-Man: No Way Home,Sci-Fi,7404,,Smart TV,1.0,Slow pacing but great acting,
U7850,Australia,standard,12.99,"Jan 22, 2021",14/07/2022,Parasite,Sci-Fi,8725,3.2993306922197903,ANDRD,734.0,¡Excelente película!,Debit Card
U7851,India,prem,,26/03/2022,04/11/2019,frozen ii,Action,412,2.3,android,,Amazing cinematography!,Credit Card
U7852,Canada,Basic,,"Feb 27, 2019","May 19, 2021",Interstellar,Drama,136,2.8,android,,spam spam spam spam spam,PayPal
U7853,India,prem,12.99,2021-03-20,"Oct 07, 2020",Coco,Action,8264,4.2,Smart TV,938.0,spam spam spam spam spam,PayPal
U7854,Australia,Premium,12.99,03/05/2018,11/03/2020,Spider-Man: No Way Home,Sci-Fi,13,,Web,,spam spam spam spam spam,
U7855,Brazil,standard,-12.0,01-28-2023,"Feb 25, 2019",parasite,Romance,-50,,IOS,151.0,¡Excelente película!,Debit Card
U7856,United States,Premium,8.99,03-05-2019,30/05/2022,avengers: endgame,Drama,9028,5.374274057097062,iOS,387.0,¡Excelente película!,Debit Card
U7857,Australia,standard,8.99,"Mar 13, 2019",14/01/2018,Dangal,Drama,-50,-1.6656124932745815,android,504.0,,Credit Card
,United Kingdom,Standard,8.99,"Feb 21, 2021",01-13-2019,Frozen II,Action,8494,0.4,iOS,,Slow pacing but great acting,Debit Card
U7859,frnace,standard,8.99,24/04/2022,11-25-2020,the dark knight,Romance,3134,3.4,iOS,,,
U7860,Australia,B,15.99,"Feb 16, 2020",02-21-2023,the dark knight,Action,-50,,ANDRD,856.0,spam spam spam spam spam,Credit Card
U7861,Australia,P,8.99,29/02/2020,"Jun 29, 2021",interstellar,Thriller,-50,,iOS,3.0,Boring 😴,
U7862,Japan,P,15.99,"Dec 29, 2022","Jul 05, 2022",Frozen II,Romance,3387,0.8615063262499323,IOS,,,CC
U7863,frnace,B,-12.0,12/05/2018,05-06-2022,Parasite,Dramma,-50,5.930082708818583,iOS,10.0,Boring 😴,card
U7864,australia,standard,25.0,11-24-2023,"Jan 25, 2022",the godfather,Action,-50,2.7,Web,,Amazing cinematography!,card
U7865,South Africa,prem,8.99,20/08/2022,2020-10-20,Frozen II,Sci-Fi,47,4.0,Smart TV,6.0,Slow pacing but great acting,CC
U7866,United States,P,,01-13-2022,2023-09-07,frozen ii,"Action, Thriller",46,4.1341916332711195,Web,,Amazing cinematography!,CC
U7867,Australia,B,-12.0,2021-12-28,08-29-2021,Coco,Comedy,-50,0.8,Android,965.0,¡Excelente película!,Credit Card
U7868,U.K,B,,06/10/2018,,the godfather,Romance,7547,,android,361.0,Loved it! ❤️ Best movie ever!,card
U7869,Australia,P,12.99,2018-09-29,2021-04-17,spider-man: no way home,Action,155,2.921789054127407,Web,,Boring 😴,CC
U7870,India,Standard,12.99,12-11-2020,05-31-2020,Frozen II,Action,-50,,android,,Slow pacing but great acting,CC
U7871,frnace,prem,-12.0,06-14-2019,"Nov 02, 2019",avengers: endgame,Drama,3243,,iOS,,Boring 😴,
U7872,india,Premium,8.99,02-23-2020,2021-02-28,Coco,Comedy,-50,,iOS,1.0,Slow pacing but great acting,CC
U7873,frnace,standard,15.99,05/02/2022,10-24-2021,Interstellar,Sci-Fi,318,,Android,766.0,Boring 😴,card
U7874,United Kingdom,Basic,15.99,2018-01-31,,frozen ii,Romance,353,,ANDRD,,Amazing cinematography!,CC
U7875,germny,standard,25.0,05-07-2022,"Feb 10, 2022",inception,Thriller,420,3.6,iOS,,spam spam spam spam spam,CC
U7876,Brazil,prem,15.99,"Jan 17, 2021",2019-10-13,dangal,Dramma,319,2.6168266964704694,IOS,662.0,Slow pacing but great acting,CC
U7877,United Stattes,Premium,-12.0,08-26-2018,05-22-2018,Parasite,Sci-Fi,252,3.0,Web,8.0,Amazing cinematography!,Debit Card
U7878,Australia,B,8.99,04-02-2021,2022-09-15,The Dark Knight,Sci-Fi,-50,3.5,Android,9.0,Amazing cinematography!,
U7879,australia,B,-12.0,2022-01-17,"Apr 23, 2022",Parasite,Action,6622,3.7,android,,Boring 😴,CC
